,BTC,IBIT,FBTC,GBTC
2025-04-07,-0.05496492874072856,-0.07210225723581165,-0.07153563215236247,-0.07132086194212495
2025-04-08,-0.03739976334343409,-0.0153602958695368,-0.01673025241942727,-0.0159116665011918
2025-04-09,0.0826253916648998,0.07432901278102988,0.0729850655171409,0.07309025343284992
2025-04-10,-0.0356990599146636,-0.03544743961569874,-0.03519263876445622,-0.03413285961644463
2025-04-11,0.04745546227457886,0.055346471138862485,0.05593998297685854,0.05491876735119483
2025-04-14,0.013638953601592618,0.012796321245695852,0.01324414594477985,0.012826409334133482
2025-04-15,-0.01033089354397465,-0.011184695826082725,-0.011184501297593408,-0.011025111187167647
2025-04-16,0.004360934564412222,0.004608240432992794,0.0038158410898327944,0.003615629754364136
2025-04-17,0.01025637449930672,0.006255196888810488,0.006787944272899971,0.007054841968356262
2025-04-21,0.030898557937234727,0.03025285847385706,0.029935187185580636,0.02936356130922202
2025-04-22,0.06767662701452015,0.047465819638171425,0.04595446795559299,0.04677097409673525
2025-04-23,0.0027527134594511615,0.021505355078864863,0.022155517411235337,0.021441352922024315
2025-04-24,0.0026114175645013393,0.0011277736416039907,0.0012245710217557715,0.0010834484699673297
2025-04-25,0.008267742531563593,0.018963615622611174,0.018835627143959144,0.019209932415039876
2025-04-28,0.002726442533559359,-0.007186279461190659,-0.0063626217199787005,-0.007034759822921899
2025-04-29,-0.007306486319308303,0.00631032193481329,0.005678400867042965,0.0058815994621792544
2025-04-30,-0.0008217291810309613,-0.013094852142843894,-0.012734233370939485,-0.013023300424366724
2025-05-01,0.02425526614507767,0.026910904252949175,0.02628371896682502,0.026255616881312616
2025-05-02,0.0043291974532626565,0.0043675679788415245,0.004268444699823126,0.004329596244680323
2025-05-05,-0.022309504244793943,-0.02826594668257154,-0.027508787315352,-0.027825013689056766
2025-05-06,0.02168299794413664,0.006339737941754908,0.006677132499987692,0.006853025379988331
2025-05-07,0.0023743581586117557,0.013155439474036967,0.012542220676469373,0.01294543195986253
2025-05-08,0.06399043746457878,0.05376734839613184,0.05383521107370837,0.053754963755350715
2025-05-09,-0.002621130818400763,0.01804930466515242,0.018535254604733487,0.01862962992286943
2025-05-12,-0.0015334284907234652,-0.013296944789052634,-0.013426531819746845,-0.01399287311362829
2025-05-13,0.013197358248725033,0.030062160187624087,0.029917848646411116,0.029876776685832107
2025-05-14,-0.006051642240404331,-0.01476010179777687,-0.014742803086384648,-0.014625972014611022
2025-05-15,0.00198211052629782,-0.0011917519155799638,-0.0012192486018978155,-0.0017173625541402338
2025-05-16,-0.0024613470244020386,0.009033622132865071,0.008545074218742732,0.009216023904061954
2025-05-19,0.020455166367232103,0.013344609887604886,0.014084577986089863,0.013515166777938292
2025-05-20,0.011220046530480143,0.01533585836313689,0.014648420361078385,0.01501681922248177
2025-05-21,0.027034018449719976,0.014447563131173125,0.014971676760731079,0.014676358439059678
2025-05-22,0.018191448638679386,0.02330471929718203,0.02265297453931825,0.023212385230923838
2025-05-23,-0.03927066820202352,-0.022141352543367798,-0.021429984071496544,-0.022343810501567418
2025-05-27,0.01590902040787201,0.010836133739345888,0.010528531950478204,0.010610960938052472
2025-05-28,-0.010939184653144474,-0.027359985351562477,-0.02698482888829834,-0.027229729551294435
2025-05-29,-0.020041963379443528,-0.013160046471659248,-0.012635189130396074,-0.012453984732161305
2025-05-30,-0.015554336978341854,-0.008834848794218031,-0.009001212875995535,-0.009488360500336523
2025-06-02,0.018105642527988408,-0.0016817772563203492,-0.0019697998532063332,-0.0014551078550476548
2025-06-03,-0.004241178746647534,0.017520230876580944,0.017105320616113806,0.017607827619965155
2025-06-04,-0.0066439151364365845,-0.012582816507129335,-0.01196637111673815,-0.012887849543246954
2025-06-05,-0.030134359325224014,-0.02967807638963338,-0.02935081720262367,-0.029859782208089936
2025-06-06,0.027707252931573167,0.024019343620250044,0.02349374987403685,0.024672939027209795
2025-06-09,0.05655463523176674,0.0423557578016065,0.04184511181650308,0.04183381577986589
2025-06-10,-0.0003342625487465778,0.00841833339663367,0.008538873638857636,0.007937438072950442
2025-06-11,-0.014244955298426398,-0.007224285701162625,-0.007107769605837699,-0.006716871352678844
2025-06-12,-0.025371753999169577,-0.01843466020109208,-0.018528208721091288,-0.018421292567322056
2025-06-13,0.0015285141831733462,-0.01581547071509737,-0.015445697624756671,-0.016153944303518464
2025-06-16,0.006652678081987995,0.03448271678466108,0.03420851245592771,0.034045631202279436
2025-06-17,-0.020559056941174436,-0.037216816593118485,-0.036974635256996846,-0.03677760034746924
2025-06-18,0.0026979724986506692,-0.008907542509191124,-0.008641445322142838,-0.008969671075994334
2025-06-20,-0.015004544484176097,-0.005087384187682287,-0.006068580371081711,-0.0052592990941867646
2025-06-23,0.021955092660267406,0.0,0.00033302374208576957,-0.00036885255897556313
2025-06-24,0.004431419225533917,0.02369189104698921,0.023526830898040085,0.023862173913777873
2025-06-25,0.012406215749838134,0.020229772307800875,0.020600605305535202,0.019822219704754174
2025-06-26,-0.003737454466123835,-0.002203217182678463,-0.0019122523151804405,-0.0016491858953353589
2025-06-27,0.0012007263229245613,-0.006869450002258581,-0.007131433642455831,-0.006961608706674061
2025-06-30,0.00043801417330402437,0.008069793378107759,0.007611482566080907,0.007961004512728742
2025-07-01,-0.013413452013053329,-0.022381946616174653,-0.021704446876189443,-0.022044120078015372
2025-07-02,0.02990624847553991,0.04311494000298466,0.04208812262125927,0.04182740186833711
2025-07-03,0.007244728772290987,-0.003684709211522419,-0.003861435480697617,-0.004165227456675136
2025-07-07,-0.01229502852915454,-0.012702960576860267,-0.011733841309547799,-0.011966989461472233
2025-07-08,0.006005750382996888,0.006840360887748309,0.0068907188939004715,0.007055485273537165
2025-07-09,0.021810695604753683,0.02846978558587443,0.028111161029458875,0.028491387888790465
2025-07-10,0.041864660687494615,0.01446992989069007,0.014234504535876269,0.013851058076079559
2025-07-11,0.013189291760499877,0.04201548968174662,0.041599381143948566,0.04188127363894778
2025-07-14,0.019849988449143874,0.014432394493622658,0.01512211616144743,0.01440236806432571
2025-07-15,-0.01729262210051885,-0.02962740736322733,-0.02941178184827764,-0.02913752998546959
2025-07-16,0.00816219450392297,0.025241808895209328,0.02459661565340987,0.02477359315184602
2025-07-17,0.004643278306736054,-0.002653697483660844,-0.002496659667316159,-0.0025558877515394762
2025-07-18,-0.01078563897020779,-0.014338524742413483,-0.01357331603768841,-0.013880023499120764
2025-07-21,-0.004776882093994628,-0.005248927302328288,-0.005757821413648556,-0.005630189140586217
2025-07-22,0.02176332622218302,0.022463407547682834,0.02237933323673036,0.022430370972678082
2025-07-23,-0.010337504434577038,-0.007814785928660584,-0.007488540526762177,-0.007880701296533954
2025-07-24,-0.0032584822936673197,0.0054986289426048884,0.00503002791909779,0.0055817585082158505
2025-07-25,-0.006185093838706357,-0.0192137597013734,-0.018575556081152356,-0.01932106695876845
2025-07-28,0.0024532799270098327,0.011151263667319666,0.01068938241484818,0.01099373545924398
2025-07-29,-1.9742508661990676e-05,-0.005812211602342354,-0.005433704365026437,-0.005383290426202114
2025-07-30,-0.0007713643170961237,-0.005096632327338146,-0.005170719798018308,-0.005412427093155148
2025-07-31,-0.017592832754910526,-0.0007533983680659828,-0.001274932639562465,-0.0010883595680274416
2025-08-01,-0.021062154747402473,-0.031664633350186544,-0.031225380892890953,-0.031488335455288174
2025-08-04,0.015458838214843729,0.015259976781550222,0.014798287353331663,0.015074856299765127
2025-08-05,-0.008085706753543476,-0.009969232007792317,-0.009688385877878347,-0.009420437458626196
2025-08-06,0.007767158415357134,0.014872177212801985,0.014826033263544147,0.014544675449831734
2025-08-07,0.021463456180234486,0.0201495901660822,0.0201749028412328,0.019408933946927
2025-08-08,-0.0068782400705657,-0.010474406081961818,-0.010228962846075551,-0.009303338247926618
2025-08-11,0.017505707793510794,0.022833845439974354,0.022440933204124214,0.021947963164970608
2025-08-12,0.012140515376580119,0.00458305087804578,0.0051983146881491304,0.005021917289175448
2025-08-13,0.026388279596092357,0.02781456180326325,0.027293607777218787,0.02700405040883691
2025-08-14,-0.040411222672351976,-0.04023478960392257,-0.040085723472810586,-0.039855057297464636
2025-08-15,-0.008121240187970669,-0.008801974468674034,-0.009128896088788752,-0.009164404033650597
2025-08-18,-0.009761968948004185,-0.005869948454507945,-0.005488557927018078,-0.005549533490343372
2025-08-19,-0.029428514056440758,-0.028160492421083427,-0.028087103969991922,-0.02801179095842865
2025-08-20,0.012794003430595335,0.01106089823132117,0.010748301856344122,0.010807149214051348
2025-08-21,-0.01623902974513114,-0.018644112029603477,-0.018960667976144707,-0.018821722064533364
2025-08-22,0.03962900798880531,0.0401947154732305,0.040903977528901736,0.041203234343741624
2025-08-25,-0.05775218963945106,-0.050867908405807793,-0.05069263793790035,-0.05134641383953653
2025-08-26,0.015240086898922645,0.003498686422850783,0.0032081672027297614,0.0033325778753687807
2025-08-27,-0.005193022862549412,0.008716371870965745,0.008871472959487203,0.008704640447623868
2025-08-28,0.01189280397942638,-0.0010997595152572037,-0.0013292932388120349,-0.0013625837061185253
2025-08-29,-0.036731759955323295,-0.03365843256865797,-0.033582459719342594,-0.0336554768298013
2025-09-02,0.025733128758534063,0.02490238652656851,0.02415508839961822,0.023885149197800493
2025-09-03,0.004699840343410866,0.012704450080231577,0.013034055654251864,0.01310051784670807
2025-09-04,-0.008947195185422974,-0.022267554860424976,-0.021852337210044204,-0.02189201707128885
2025-09-05,-0.0006558419928113235,0.017161182373858885,0.016390016492522363,0.016583558500590012
2025-09-08,0.012837168331788718,0.004415052066829794,0.004621989989946007,0.004334898899647444
2025-09-09,-0.004826232823193166,-0.00753531454454226,-0.006849996786309598,-0.007042284644873109
2025-09-10,0.02174124101370767,0.020721251713053723,0.020280020929391185,0.020590289286888108
2025-09-11,0.013620945043858246,0.007748334254740641,0.008071870112310808,0.007845740177817362
2025-09-12,0.005142859655061782,0.02075962631804451,0.020818678064456808,0.020351444265116703
2025-09-15,-0.005656280781067169,-0.01325696429390344,-0.013628781437029613,-0.013732993310413777
2025-09-16,0.012112382641498831,0.013282484680641637,0.013220694346201434,0.013703232649324049
2025-09-17,-0.0032066883445814875,-0.010547002390666083,-0.010203089496846895,-0.010247491627669247
2025-09-18,0.005741425944741474,0.01644589403331831,0.015660638721510356,0.01597088813327896
2025-09-19,-0.012364506846338497,-0.020674116156074396,-0.019908274531328707,-0.020598455874695998
2025-09-22,-0.025416030362690245,-0.026311781374264376,-0.026087849632785542,-0.02612345668169125
2025-09-23,-0.00651013327573835,-0.00377064686116646,-0.004498464604787866,-0.004546505008144908
2025-09-24,0.011731809832655538,0.01592806062077967,0.016226703883045923,0.01632793189402193
2025-09-25,-0.03776048156409062,-0.03601365664028555,-0.03607882571933352,-0.03651275049994773
2025-09-26,0.0060847628462732395,-0.0025764871391870114,-0.0017823251608367618,-0.001282656338753685
2025-09-29,0.04272567545300432,0.04891835100376607,0.04831423714267502,0.04763574732479059
2025-09-30,-0.003009577997342028,0.00046173278025607445,0.0,0.0004457069501460076
2025-10-01,0.04026829179914837,0.02676919790414667,0.027051444180746342,0.02706918119689461
2025-10-02,0.017128920845327356,0.030416524487167917,0.029558079369368828,0.02960958185786189
2025-10-03,0.013136036748664148,0.015122887397031715,0.015444355119179853,0.01506373433665531
2025-10-06,0.020332628844412337,0.021200449916809916,0.021181340965243267,0.02148193941171317
2025-10-07,-0.026461574802715715,-0.030298830612567884,-0.030336253844673755,-0.031088058001690788
2025-10-08,0.01567280940669602,0.013452919747220182,0.014417628530886573,0.014784481410381245
2025-10-09,-0.013370216251727518,-0.01884098973483772,-0.01941480666660944,-0.019425473001970506
2025-10-10,-0.06976852117831744,-0.03695084367854029,-0.03628262874422883,-0.03667021391969749
2025-10-13,0.018166518866759906,-0.005891229722462921,-0.006684363341559196,-0.006125547689892374
2025-10-14,-0.01867262888064536,-0.028870958542278946,-0.02810493697689953,-0.028285270499232462
2025-10-15,-0.02064646024028005,-0.011578808953740971,-0.012015072967884177,-0.012005861905108772
2025-10-16,-0.023443318504017374,-0.027544687576465998,-0.02741416125094709,-0.027857390939589277
2025-10-17,-0.01588236351834038,-0.015627528564276627,-0.01600086989809013,-0.015801933007800528
2025-10-20,0.03870786330108489,0.040681313623496695,0.041244904220124834,0.041097535859114576
2025-10-21,-0.019098105646452646,0.00889879819760564,0.008894410886717274,0.008631603237061913
2025-10-22,-0.007267028792566799,-0.03591120702029249,-0.03680167970246384,-0.03582838214874884
2025-10-23,0.022111355667553845,0.022055257458104105,0.023201365755824543,0.022721871821838047
2025-10-24,0.008759859251149305,0.004315863999947878,0.0035365505454929558,0.0031243262923137394
2025-10-27,0.02778796063308908,0.038994061385356105,0.03928268194717521,0.039220138432715324
2025-10-28,-0.01019252462848308,-0.012101729937193051,-0.011768229227894111,-0.011877008972351222
2025-10-29,-0.025681284408657135,-0.026980895044300568,-0.02704604677391087,-0.026510818579556172
2025-10-30,-0.015898895718551742,-0.03745017488639191,-0.03806664929919734,-0.03831072217771403
2025-10-31,0.011547120379193476,0.03145691495334768,0.03180940959228962,0.03215743248067926
2025-11-03,-0.027462084408902965,-0.028410922623426704,-0.029261186961222374,-0.029295474789692744
2025-11-04,-0.046523840630681046,-0.05534443320139126,-0.05468836111996789,-0.05544906890320922
2025-11-05,0.02265282648549194,0.03043018283460963,0.030862079032223377,0.03144409333302001
2025-11-06,-0.02493503798083263,-0.02817379326204794,-0.028391513368677068,-0.02913331483271553
2025-11-07,0.020445121741957006,0.028292050193316376,0.02831160408828004,0.029374520083766953
2025-11-10,0.025385763911246917,0.022248599436645478,0.02200351404301215,0.021525214444160667
2025-11-11,-0.028294541304540788,-0.030569865335923097,-0.030725997597190635,-0.03106564402468226
2025-11-12,-0.012954505253314763,-0.013024821617952043,-0.012166496064802579,-0.012178493128709666
2025-11-13,-0.01933536967351135,-0.03472825134052593,-0.03468926208840928,-0.03535032877230093
2025-11-14,-0.053157837862490065,-0.0380464413142898,-0.03839399236310381,-0.03781952939928668
2025-11-17,-0.024406440928130158,-0.025712950710329086,-0.025928239114414442,-0.02629442224863021
2025-11-18,0.009284005043766586,0.010748587134204568,0.010997312168579798,0.01113590050861224
2025-11-19,-0.015953746750565823,-0.03665021478860919,-0.03671200450784984,-0.03648129884561291
2025-11-20,-0.05285126891851111,-0.03489060661808252,-0.034774786011295133,-0.03471925102649098
2025-11-21,-0.017790340109098413,-0.02022054498124981,-0.019941504595285098,-0.020722231306627537
2025-11-24,0.03737042317351125,0.054200508817143334,0.05385243020842778,0.05396008913567818
2025-11-25,-0.010520742688141405,-0.0199722825317038,-0.02072339502841214,-0.019647249112684895
2025-11-26,0.03636830551491177,0.029660963786778183,0.030362743204493947,0.029549394748842772
2025-11-28,0.004428918129616433,0.010190093478400053,0.008802174343394142,0.008951476376789724
2025-12-01,-0.05056898866147219,-0.059165844465577155,-0.05766319021754962,-0.057597575612497676
2025-12-02,0.05825464938016567,0.06536078698856307,0.06481484230587498,0.06470415345982561
2025-12-03,0.023837949867722363,0.020708410053023263,0.021424128674572662,0.02077197693941879
2025-12-04,-0.014821043775501641,-0.0043610798182340815,-0.004811836828672145,-0.004812403236088336
2025-12-05,-0.029887330373216225,-0.03466006004570521,-0.03458964528708508,-0.034263551003684944
2025-12-08,0.01401137407571107,0.016374074838056085,0.016309189652907063,0.015593652562183147
2025-12-09,0.022633530616329445,0.025815178659553073,0.025777115633819125,0.025778305199649187
2025-12-10,-0.007236522211271801,-0.0068116708807584025,-0.0064054772248288705,-0.006454287595067498
2025-12-11,0.005329119618741718,-0.007430047473320878,-0.008430452198147087,-0.007740118457556733
2025-12-12,-0.024223213861206738,-0.01727442874357632,-0.016379158952294692,-0.016854702173585645
2025-12-15,-0.042656642849050797,-0.04960939214215587,-0.04995551540164056,-0.05001414972680973
2025-12-16,0.01648005936140917,0.021578282785719827,0.02154135210555075,0.021476431714703148
2025-12-17,-0.01935507109105894,-0.020116677095501245,-0.01964636581503565,-0.02029492528840815
2025-12-18,-0.007908292107279613,-0.01539724931423947,-0.01469603869800229,-0.014754066859649084
2025-12-19,0.03090097713717843,0.04065889908598397,0.039864439883474656,0.041294746669713334
2025-12-22,0.004388399175577984,0.0036064978105807555,0.003520623738050954,0.0027600588540657167
2025-12-23,-0.01215974047919599,-0.008784161017540981,-0.008056168840406386,-0.007677803689253859
2025-12-24,0.0022646365284737513,-0.003826836567310421,-0.004191769847719962,-0.0043796065950045815
2025-12-26,-0.0035443933302842234,0.0030327846473008346,0.00342018084335427,0.002932618571647616
2025-12-29,-0.0018704053654620134,-0.004636152779815439,-0.005243858577347993,-0.005116936642006853
2025-12-30,0.014826942349620564,0.0091130164683213,0.0088298078886615,0.008229206957828028
2025-12-31,-0.01041844740246467,-0.0036122877495782246,-0.004180270177231216,-0.003643783672584333
2026-01-02,0.027835673722204746,0.025981813921147623,0.025711648932970732,0.026038600986017846
2026-01-05,0.043780896264292934,0.049469974984301945,0.050006342379192326,0.049472501438533545
2026-01-06,-0.0016352711961346023,-0.018892598930600357,-0.018879359941180285,-0.019155055704633273
2026-01-07,-0.025829527204251357,-0.017349853845094798,-0.01638733264821912,-0.016620457049360104
2026-01-08,-0.003076724046541912,-0.00038805699278998684,-0.0013883706385320327,-0.0005633931764414957
2026-01-09,-0.005646925984974294,-0.006987589424551577,-0.0066987663080472215,-0.006764314173223984
2026-01-12,0.00751151615913348,0.013878011856729433,0.01399677000602284,0.013195236391603915
2026-01-13,0.04527528885126264,0.03277425868413597,0.03312836376921369,0.03318855896439388
2026-01-14,0.016864423365986925,0.034907577796111866,0.033888022026922426,0.03429111983133848
2026-01-15,-0.01421799419905967,-0.025974001846660322,-0.025023552797030724,-0.025946740805734447
2026-01-16,-0.00027284132392391136,0.004444475527162872,0.0028919809536329666,0.0033633794408916007
2026-01-20,-0.07552161305742966,-0.06415935194034383,-0.06307821444491912,-0.06288552328049635
2026-01-21,0.012071608510981546,0.006895238384392988,0.0065400677722669,0.006438645760080464
2026-01-22,0.000956534957143873,-0.008608930466675324,-0.008408664169673674,-0.008387778911111532
2026-01-23,0.00046300848627667257,0.0005921175267089573,0.0011563193598014276,0.0010035798541105923
2026-01-26,-0.013817662922415375,-0.020710043811835055,-0.021303851023143694,-0.021627071653258723
2026-01-27,0.009464787027023913,0.019738157343772267,0.020587459360669635,0.020202092404245642
2026-01-28,0.0009202877056453396,-0.002370190480947998,-0.0035975687101313936,-0.003300378086899536
2026-01-29,-0.05183614563372574,-0.05761235288284561,-0.05673760609580236,-0.056579331370223196
2026-01-30,-0.005119696877728619,-0.002310857125638388,-0.001777236911833957,-0.002441569291855239
2026-02-02,-0.06466156560060354,-0.0688566085952862,-0.07025469034864829,-0.0696038375491076
2026-02-03,-0.03882661934945053,-0.02080510986534856,-0.019295884082648707,-0.019894756503519462
2026-02-04,-0.03455931736640505,-0.03995380075562727,-0.04025233150302732,-0.0400939333195276
2026-02-05,-0.14129892381358544,-0.131585308175602,-0.1322378804563452,-0.13212165697325584
2026-02-06,0.1252476912623226,0.0991690299826764,0.09936876908423531,0.10008057261325431
2026-02-09,-0.006159832312600089,0.01083670115596469,0.010580716329570361,0.01025073307056168
2026-02-10,-0.018921927121284043,-0.028421824290728814,-0.027676292979898154,-0.02826594668257154
2026-02-11,-0.02619404614799148,-0.017449327274193793,-0.018030080192704023,-0.0179004825666631
2026-02-12,-0.011495780977477277,-0.032384477639538334,-0.032471945891223375,-0.03265611288781067
2026-02-13,0.039805596623848194,0.051821916954913894,0.0523633728734203,0.052600594014616586
2026-02-17,-0.019803480994131428,-0.014883290040713648,-0.014526614472384458,-0.015289943660130478
2026-02-18,-0.015836888807606253,-0.022141143204870373,-0.02253476483800565,-0.022154931892016783
2026-02-19,0.008012052068341324,0.014118240979521524,0.013347208807302335,0.013168092819770383
2026-02-20,0.015650197075734784,0.0091935507466967,0.009408129416249578,0.009365475560491499
2026-02-23,-0.049829609174084744,-0.04867254089033968,-0.048805242083307054,-0.04885441704153293
2026-02-24,-0.008305824880296298,-0.0005472081581712196,0.0,0.0007963550844491962
2026-02-25,0.060550552894326426,0.0739118766264415,0.07429178851938567,0.07300573175902003
2026-02-26,-0.007450715585058165,-0.024726006424210856,-0.025870606605828517,-0.02521314108786199
2026-02-27,-0.023304501473983996,-0.02796653794472359,-0.027068439005012213,-0.027577039034697326
2026-03-02,0.043927986557364296,0.053912372738709635,0.05441814020330371,0.0539800168956841
2026-03-03,-0.007011227255569463,-0.012629134729911229,-0.01344171226610058,-0.013174969243162304
2026-03-04,0.06467555605177866,0.07080097699619303,0.07115222015057188,0.07164350040291745
2026-03-05,-0.025710882421896564,-0.025337820266813416,-0.0255967503188399,-0.025618579683628462
2026-03-06,-0.03817885179689062,-0.044317923807300263,-0.04415790326284186,-0.0444804152764855
2026-03-09,0.0039023233580666172,0.013730637692886738,0.0138256563115422,0.01375800081685985
2026-03-10,0.022287806357257578,0.014822335817159749,0.014967531934052758,0.015058515426794372
2026-03-11,0.003975020350486469,0.009065742096487028,0.008848122666365255,0.00824177244533697
2026-03-12,0.004110513591636167,-0.002994732538025624,-0.0032483476357116903,-0.0029064459514904772
2026-03-13,0.006735442992662266,0.01051309539235179,0.009939720074439107,0.010566621197013015
2026-03-16,0.0548529723562623,0.038890258517797704,0.0396902697215018,0.03912021130685317
2026-03-17,-0.01253801442025071,0.007868427321419347,0.007759155509881266,0.0076336302232034026
2026-03-18,-0.0362122396594321,-0.0475515049553612,-0.04696647577908164,-0.047176335951865433
2026-03-19,-0.01870697238447039,-0.010928928093711598,-0.011310401839437323,-0.011384189851430193
2026-03-20,0.008722250723753211,-0.001255631276839142,-0.0011439728124730264,-0.001096647040719434
2026-03-23,0.005562380225927255,0.007040452000855124,0.0070353454301430585,0.006770337082416367
2026-03-24,-0.005598262529164066,-0.019225979336627508,-0.018683959795879335,-0.019083955440287292
2026-03-25,0.011231529778693128,0.022657826306184292,0.02135756735498373,0.02241984541605846
2026-03-26,-0.03531428903229905,-0.03360713307586738,-0.032906448767823115,-0.0333454175862935
2026-03-27,-0.035662044616623034,-0.036579036066675674,-0.036707989143650366,-0.03693290616924649
2026-03-30,0.005322263508866554,0.007486598071476891,0.0073081287632548175,0.007202701076023832
2026-03-31,0.02311941479563351,0.019639008964336124,0.019692509961440452,0.019713888866975227
2026-04-01,-0.002268068291422898,0.005726216324522193,0.00559040890867224,0.005496605852032044
2026-04-02,-0.017479577533077273,-0.017339497399806003,-0.016846361012766153,-0.016965084337888237
2026-04-06,0.029470772110846255,0.04082167993756647,0.04043866664958462,0.040460148301380894
2026-04-07,0.04474125312086663,-0.01062758043465728,-0.010375511453389552,-0.010320633540667035
2026-04-08,-0.011361353371537541,0.03375958430530068,0.03411548064328396,0.033891986386716644
2026-04-09,0.009061281070850802,0.012122753603766023,0.011103998200572729,0.010626803813460484
2026-04-10,0.016876904061948084,0.01588857316801051,0.016234229083887497,0.016574590893948526
2026-04-13,0.02063049346997925,0.0007218185347837025,0.0007831331707561784,0.0008765644505264181
2026-04-14,-0.004068372317531099,0.012983912323783597,0.012676017828664898,0.012611687139231664
2026-04-15,0.008404626904874313,0.010206510663993695,0.010044839052313792,0.009686862918022232
2026-04-16,0.004639453579876829,0.003994317750468879,0.0041309155530155905,0.004625671795518649
2026-04-17,0.02627659540184779,0.02831732032378409,0.028188422686842074,0.028137816218500422
2026-04-20,-0.016263482249216032,-0.015703200916569182,-0.015411986718884552,-0.015259611372897441
2026-04-21,0.0063296958930805225,-0.01710986539807624,-0.016857355590403023,-0.017180402157896624
2026-04-22,0.024233934691509473,0.05269352545074413,0.051592203954787585,0.051756650158321316
2026-04-23,0.0008420581944230676,-0.015642475149485024,-0.01484938471695385,-0.014502190078840571
2026-04-24,-0.010395445352393673,-0.0006810165679103086,-0.000886619775634645,-0.0018187931743409713
2026-04-27,-0.0011450150691729721,-0.010449774640825304,-0.0097619236230021,-0.009938686180830825
2026-04-28,-0.013131671764148978,-0.00665750473793969,-0.007020068898164977,-0.007194249655052998
2026-04-29,-0.007525003361340765,-0.01201757458429542,-0.011582494488256212,-0.011122343203824991
2026-04-30,0.00697036758667724,0.013333326194718609,0.012479070251851354,0.012269959389206386
2026-05-01,0.024568460603834108,0.026546665142666237,0.02660460401228404,0.02643097061437305
2026-05-04,0.021091421609383598,0.020912981327799507,0.02079060183744419,0.02066587331976888
2026-05-05,0.013768974900303155,0.01938319876302974,0.019506606232641888,0.019765379258945837
2026-05-06,0.006184292316489204,-0.0019446878773071719,-0.002251036268818285,-0.002521270874888182
2026-05-07,-0.017408596831308243,-0.017103206848187003,-0.015792373746534083,-0.016113751501698137
2026-05-08,0.0022093920105095144,0.0011013047440548984,0.0001431877707587237,0.0004817372283589805
2026-05-11,0.01922426023776902,0.02244225391950705,0.022059890694520856,0.02182630020350551
2026-05-12,-0.015304426194186482,-0.014417946331881759,-0.013875233145640653,-0.013821223162013285
2026-05-13,-0.014915661104390687,-0.014847168482604145,-0.015065343226244976,-0.015129809668541161
2026-05-14,0.022378876470797504,0.023271260237520686,0.022943669089063645,0.023124196339704195
2026-05-15,-0.024497713637975926,-0.02923973419234671,-0.028918085335139065,-0.028923689233672722
2026-05-18,-0.026705744146455768,-0.02878181446476702,-0.028616991518116586,-0.028971334946011562
2026-05-19,-0.002641385386229267,-0.0006891518524724249,-0.0007477650621207088,-0.0010057219819724628
2026-05-20,0.009209887179670861,0.011264406401535476,0.011224184427197637,0.011577222467645809
2026-05-21,0.0010508749979196708,0.00022728622759049522,-0.0001480262879332006,-0.00033173755946191985
2026-05-22,-0.02645023976792371,-0.023636384443803227,-0.02338653432143556,-0.02356067650335747
2026-05-26,0.004470791446722577,0.0006983844188437338,0.0012124006909701723,0.0015293144421655303
2026-05-27,-0.019532039646005694,-0.012561081517654893,-0.012715658022021126,-0.013403412270730608
2026-05-28,-0.010870289388891785,-0.02096582741231523,-0.02115916961493669,-0.02080830382491783
2026-05-29,-0.00223060831034394,0.0016843044396337437,0.000939871133264436,0.001405019897860793
2026-06-01,-0.02797709420132688,-0.027384082642303187,-0.026604080161891197,-0.027008083184216547
2026-06-02,-0.06472422674681189,-0.060261850833754904,-0.060128643610808385,-0.059841379275728745
2026-06-03,-0.04031696632071802,-0.027595249884731943,-0.026513842992382797,-0.02741565010274305
2026-06-04,-0.0033241439086123536,-0.02648647411449534,-0.028817420383862702,-0.027399948791467343
2026-06-05,-0.04512280904119048,-0.05219325497565408,-0.0508413488333217,-0.05147954818954581
2026-06-08,0.035584815098905764,0.05125952054148586,0.05165838985450488,0.050641003643606464
2026-06-09,-0.022932240724538477,-0.020897186201020657,-0.02102591781605423,-0.020947708311028546
2026-06-10,-0.0031550982687325035,-0.0017073864438206243,-0.0024069108953506113,-0.002492707382762638
2026-06-11,0.0343659895373587,0.02765100784992458,0.026169261682634115,0.027072037165096763
2026-06-12,-0.000280918383714468,-0.00027734595685990904,0.0010851430204426027,0.0004055242880662835
2026-06-15,0.04321942890844621,0.047169831291736575,0.04715448387179033,0.04681802525632661
2026-06-16,-0.010391681563445165,-0.015103430953123387,-0.014320186843822413,-0.014327234397002342
2026-06-17,-0.01802109402037566,-0.02179170294580446,-0.02170491257278928,-0.020821083804126173
2026-06-18,-0.0236263487711752,-0.020352081024336388,-0.020039344142347648,-0.021063174908734217
