,BTC,SPY,QQQ,Gold,TLT,VIX
2017-05-30,-0.012236518070056102,-0.0008689297085132663,0.0008500713003760652,-0.003318413164433487,0.004939889425393584,0.05810394194116553
2017-05-31,0.050995850505991314,-0.00024852328806390656,-0.0003541918455814974,0.003995366733579031,0.002498379347981361,0.0028901476532217085
2017-06-01,0.05312694371196991,0.007952383903028215,0.00389313063811203,0.0008290372396291268,0.00010457639464189761,-0.04995192235460266
2017-06-02,0.033502570701906764,0.0033284066564363,0.011421509950360509,0.0073724269437449585,0.011840551864626514,-0.01415574706398015
2017-06-05,0.07966888584739817,-0.0007370557696380065,-0.00020939719936619028,0.0009867835373715828,-0.006208815066377715,0.03282048152043271
2017-06-06,0.06565030230326219,-0.003197107736804039,-0.003973841682454848,0.011254375087548674,0.005446610039876232,0.03773586156474562
2017-06-07,-0.045766988438535994,0.0018504569634922863,0.003920246930392057,-0.005280272412152454,-0.004779858649984536,-0.005741575793062337
2017-06-08,0.026887227483478382,0.0004926402985845346,0.0010456952194626279,-0.006533241668445489,-0.0026423009077832793,-0.022136716873013107
2017-06-09,0.006483394275232257,-0.0015178644702041888,-0.025004976853537753,-0.00912454251071615,-0.0015245508859047519,0.053149603342816265
2017-06-12,-0.058141366584341436,-0.00020555008420597431,-0.005358586599676918,-0.0014932827593217013,-0.0003210567244255058,0.0710280600401274
2017-06-13,0.021578241803352327,0.004889922553451109,0.008116406024765821,0.0009970317877492363,0.00016018420550500956,-0.09075043266938687
2017-06-14,-0.07752975717127475,-0.0012675175506453584,-0.004345927865474497,-0.00547811789275976,0.015436625522641911,0.02111326923397261
2017-06-15,-0.016673530687237204,-0.0019244922646506346,-0.004436588111196738,-0.004172926066378535,-0.001583628266759285,0.024436021317488565
2017-06-16,0.021902303336727824,0.0002185629730586669,-0.0043387890961181785,0.00016758836001962152,0.00198255807827441,-0.04770637819154999
2017-06-19,0.02820660909796424,0.008324923150659469,0.016720886256825995,-0.007625239321596311,-0.0014241718646641477,-0.0009634131764529874
2017-06-20,0.05104646911540134,-0.006744092810336277,-0.007831477849296054,-0.0021109516115493943,0.00895599021261062,0.04725166601019182
2017-06-21,-0.012010456698382854,-0.00024686416763353147,0.009902871577528893,0.0028769363429739236,0.0020424978407957983,-0.010128882150526874
2017-06-22,0.006065157064008231,-0.0004527321936237394,-0.00028431667846440245,0.0033749707830614817,0.002194731856542509,-0.025116321652434603
2017-06-23,0.014600375278880584,0.00119433733725538,0.0038379304040732087,0.004288615406013774,-0.0004693192545769387,-0.04389304432874974
2017-06-26,-0.09707420989009219,0.0006579793938068512,-0.00467318764739999,-0.008959220397639522,0.003756470996916672,-0.01197613111289031
2017-06-27,0.029857371122225418,-0.008056174350914325,-0.018139010776312636,0.0038019343183648413,-0.010681261846113732,0.1171718026044366
2017-06-28,0.008752409770216296,0.00895050324346891,0.014417402834098203,0.0007575454013519778,-0.003309830013639714,-0.09312844914712981
2017-06-29,-0.013775869164089127,-0.008788976595512143,-0.017354675477810444,-0.00487806411784153,-0.00838166534926954,0.1405782537338538
2017-06-30,-0.02302977919066862,0.0018647609999804526,0.00036320919945098673,-0.00253552275635216,-0.0023124862169825455,-0.02272721020491575
2017-07-03,0.03354507656875394,0.0016953822796610396,-0.01053488067782582,-0.016353163532217163,-0.0032191521777025223,0.0035778140215712018
2017-07-05,0.014792918564250579,0.002312110237310483,0.009839438979606374,0.003704025486608087,0.0002409298170575891,-0.013369034637671362
2017-07-06,0.0025250167694854664,-0.009144520523030386,-0.009016362126294641,-0.00042907160833882685,-0.008274060175972875,0.13279135569589107
2017-07-07,-0.03446351414766324,0.006485127945452307,0.010785973678969052,-0.010217244173899132,-0.005993752864477009,-0.10765553314006848
2017-07-10,-0.05800697935167698,0.001073648626551238,0.006532749833025431,0.0016481821948142183,0.0014667960027467952,-0.007149233843252278
2017-07-11,-0.014655064012102925,-0.000742475732814496,0.002813060220313135,0.0012990519121256483,0.0017087156485700028,-0.019801919005665303
2017-07-12,0.026114427646636518,0.0075146530442558035,0.01186621647845576,0.0035460648934033667,0.00690458045961595,-0.05417815739093634
2017-07-13,-0.01706665890466874,0.0016802437141236748,0.002202788198984562,-0.0018098688846157618,-0.006292770555855642,-0.03883500629100978
2017-07-14,-0.052826591293936076,0.004664366985846602,0.00787190500284507,0.008202356680584888,0.0012178851950641612,-0.03939387926020299
2017-07-17,-0.002207534718058346,-0.00012218603034030995,0.000493035952491061,0.004453235312239068,0.0027572561741211477,0.03259720909374075
2017-07-18,0.0405984420601897,0.000529346821916965,0.006680903919239256,0.006991215691223296,0.008732134898137733,0.007128375832377021
2017-07-19,-0.019599959234089415,0.005413804461698701,0.0058681711521682,-0.0002539901713813908,0.0004012988635690995,-0.010111261678291239
2017-07-20,0.2393608698654388,0.00044568234037400956,0.0013196370459129803,0.001354979930841882,0.0028843836713505766,-0.021450463632813332
2017-07-21,-0.05318004070743243,-0.0008903281418011222,-0.0004159362923310539,0.008626558617128355,0.0042351866169076935,-0.022964537451029665
2017-07-24,0.03264915034988558,-0.00024306546944952157,0.004579783389775605,0.00041921366315400554,-0.0038992033506674018,0.007478702036981089
2017-07-25,-0.06475106538896502,0.0024308188624544425,-0.002555631099274258,-0.0032687905257637873,-0.013018986708715485,0.0
2017-07-26,-0.018253597797534105,4.051711188068907e-05,0.003254787011305993,0.008072646310579579,0.0016186951862238175,0.018027579087207313
2017-07-27,0.05626918139220716,-0.0009297981137529332,-0.006281324876988292,-0.0007507202198243634,-0.004928069594332007,0.0531249223897885
2017-07-28,0.05136275403063939,-0.0011730592251090188,-0.000833984146439759,0.00751316068954333,0.005926686197130104,0.01780418509281545
2017-07-31,0.023613329213638012,-0.0005669180527172468,-0.0042406163100973115,0.0004971211979458712,0.0012107468529065635,-0.002915425955530182
2017-08-01,-0.05463008664141544,0.0022285481255124306,0.002303509208392951,-0.0008281447132181263,0.0070209979052930915,-0.016569207846155454
2017-08-02,-0.0027922597041331043,0.0004854082227783163,0.002717383041543231,-0.002072109381170417,0.0005619752466692329,0.01883048340039606
2017-08-03,0.03469993075685429,-0.0019399103870809675,-0.0038904365725971335,0.0015780299800982611,0.010343589980156054,0.015564187895738879
2017-08-04,0.03250220618176569,0.0018223297455697285,0.0018131717155134286,-0.007794965092940864,-0.008491640239510101,-0.03927201761410959
2017-08-07,0.16680539203722278,0.0018590369183955069,0.006335009178318307,-0.0011700742821817434,0.0011207134534330088,-0.009970032946928886
2017-08-08,0.012133983057105446,-0.002460965768104284,-0.0017296032358399271,0.0029286123995055924,-0.0035983949564640794,0.10372605249914524
2017-08-09,-0.022652436016542987,-4.033032238126566e-05,-0.0013168431793707525,0.012097421498902916,0.005456367696944353,0.013686096533594094
2017-08-10,0.011611191404536703,-0.014115330060196829,-0.02144021104452276,0.007419021877765664,0.008539706310129569,0.4437445014579371
2017-08-11,0.07965625016471445,0.0014769877430256262,0.0075872831613190694,0.004745944156777204,0.0004747109215230694,-0.03304243493729775
2017-08-14,0.1847658052530139,0.009913233852914649,0.012878076175524944,-0.007085289845225606,-0.005140817054880342,-0.2050290301900941
2017-08-15,-0.033108764571511906,-0.00012162912672919468,0.0006948696580209024,-0.007709931316675078,-0.00421358448354936,-0.023519867286897922
2017-08-16,0.04655737873358379,0.0017442513454009045,0.001735406616658608,0.007356582616572016,0.003671862877682175,-0.02491695944230643
2017-08-17,-0.010268161258673913,-0.015591087167213469,-0.020446020213950256,0.00508734802014188,0.0074774603048379795,0.3245315582534989
2017-08-18,-0.03949262909690476,-0.0015631752766973595,-0.0007077672739486118,-0.0015511047050799087,-0.0002363278277101033,-0.08295819588617415
2017-08-21,-0.038186645855215695,0.0007833899910680842,-0.0012743568201385447,0.0037612352656932746,0.0024482043779281426,-0.07503510738600017
2017-08-22,0.024684269727151875,0.010456611109994851,0.01524256225889764,-0.00448031151993189,-0.0038603837776013394,-0.13949956462850044
2017-08-23,0.01243744689870585,-0.003585184670164887,-0.0035612694029231173,0.003764005301683193,0.006801714493090749,0.07929511791027188
2017-08-24,0.044118818020461026,-0.002330955141712332,-0.002943678524018334,-0.003097719565419932,-0.003692030914946298,-0.0016326904296875
2017-08-25,0.008517334700095969,0.002336401188074655,-0.002108705375812314,0.003679752595251218,0.003863813442148478,-0.07767782868546402
2017-08-28,0.0025299794918751672,4.06319867634064e-05,0.0030994780186117676,0.015887278895027057,-0.000628891942431653,0.0035460959929021207
2017-08-29,0.0448038077972408,0.0011448996940377487,0.003932508307720406,-0.0021654043401579948,0.003222307316844253,0.033568915608245486
2017-08-30,-0.002996321218345477,0.004737629214995431,0.011750521202504416,-0.00048221796718150856,-0.0003130957879633467,-0.0410256025693454
2017-08-31,0.030247812397657503,0.006015985727029438,0.010715640529782133,0.011740101940391323,0.002977799179613383,-0.05614974148371832
2017-09-01,0.040102909480912885,0.001414292705741227,-0.0013680506268306525,0.0019074699121892635,-0.007649548836732412,-0.043437207886589335
2017-09-05,-0.10537182163676495,-0.007182113485723618,-0.008973001596935148,0.011105834943620163,0.0158584810414919,0.20730497572272832
2017-09-06,0.050403023139341974,0.0034136861960187836,0.0030412118453173598,-0.005099651110527015,-0.006135472142484777,-0.0490596443379504
2017-09-07,0.0006003248892021418,-0.00012145180126954536,0.002342866627824902,0.010409331674411826,0.010236459563894407,-0.0068787551950854064
2017-09-08,-0.0806825161237863,-0.0011746270877242004,-0.00866115907491749,-0.0012487602904230899,-0.0021658698135894605,0.04935062211353536
2017-09-11,-0.015957429611291762,0.010665884797023795,0.011510574726019795,-0.01390950036975469,-0.011937950889703619,-0.11468649805673115
2017-09-12,-0.007319871287980284,0.0033706783111440153,0.0023994772112287954,0.0029320477853171933,-0.0052566113368773815,-0.013979461782811065
2017-09-13,-0.06008990178251539,0.00047989782775137435,0.0013677529411386669,-0.007506297144185381,-0.003943718033224464,-0.0075614295163465295
2017-09-14,-0.1874110117851947,-0.0003199421732066332,-0.005873635674922051,0.004378656548724491,0.004117860713585886,-0.0057143256777808515
2017-09-15,0.15295648927176453,0.0013461668467662502,0.003434998217857199,-0.004993697404288455,0.00039419385082273273,-0.02586202250397429
2017-09-18,0.11757459184945951,0.002127023099372627,-0.0013104743974878819,-0.009320466663927607,-0.005754226816777064,-0.001966613334673628
2017-09-19,-0.03449522339690225,0.0010012307610942628,0.0017178557914427905,0.0020907215740946228,-0.0024578603765953444,0.002955732785520304
2017-09-20,-0.004845901923637541,0.0003598505219091219,-0.0030864836138645435,-0.008024393981386213,0.0007156916343056263,-0.03929278587557794
2017-09-21,-0.07038234374377883,-0.002679289762906878,-0.006123487746476197,-0.007603967161635139,-0.0005564839782483677,-0.01124740896529941
2017-09-22,-9.366128904286786e-05,0.00020034300684179662,-0.0009687621932821244,0.004564701313993336,0.0028609129957575252,-0.008273001352106957
2017-09-25,0.0813534913817826,-0.0020442799626315677,-0.010532468460106026,0.010467388330802407,0.006259700982660821,0.06465066482733817
2017-09-26,-0.00858873380148717,0.0006025606511752546,0.0025911035089141166,-0.01116196421162674,-0.0018108297508114823,-0.003917723967049813
2017-09-27,0.0792117400755914,0.0038942264058892118,0.009010156102196687,-0.009420139990778287,-0.01506783139750345,-0.029498543607109462
2017-09-28,-0.006175191550082948,0.0011997934508032326,-0.00034596256769892086,0.001885519931214219,-0.0029636585986246855,-0.03242144868637886
2017-09-29,-0.0027930324367207993,0.0035148882067370657,0.007201818484861011,-0.005155038524977895,0.0022495435267539943,-0.004188477597292017
2017-10-02,0.059151061691887774,0.00433882860806456,0.0008936240252988004,-0.006662322551317712,-0.001831515615036583,-0.006309192236870653
2017-10-03,-0.02082857388696502,0.0021400328845972982,0.0021290640794764393,0.0004968550936175209,0.0009657780623635315,0.006349250881240609
