,BTC,SPY,QQQ,Gold,TLT,VIX
2018-11-08,6453.72021484375,249.4728240966797,166.28053283691406,115.77999877929688,90.47821044921875,16.719999313354492
2018-11-09,6385.6201171875,247.03587341308594,163.4783477783203,114.4800033569336,91.15369415283203,17.360000610351562
2018-11-12,6371.27001953125,242.41995239257812,158.5316925048828,113.66000366210938,91.748779296875,20.450000762939453
2018-11-13,6359.490234375,241.9663543701172,158.6651153564453,113.69999694824219,91.69249725341797,20.020000457763672
2018-11-14,5738.35009765625,240.3121337890625,157.45465087890625,114.63999938964844,91.748779296875,21.25
2018-11-15,5648.02978515625,242.82017517089844,160.20913696289062,114.7699966430664,91.70856475830078,19.979999542236328
2018-11-16,5575.5498046875,243.45166015625,159.64686584472656,115.62000274658203,92.23933410644531,18.139999389648438
2018-11-19,4871.490234375,239.3337860107422,154.46185302734375,115.66999816894531,92.4966812133789,20.100000381469727
2018-11-20,4451.8701171875,234.9046173095703,151.69786071777344,115.66999816894531,92.52886199951172,22.479999542236328
2018-11-21,4602.169921875,235.70504760742188,152.85108947753906,115.86000061035156,92.4966812133789,20.799999237060547
2018-11-23,4347.10986328125,234.130859375,151.7455291748047,115.7699966430664,92.59314727783203,21.520000457763672
2018-11-26,3779.1298828125,237.9107666015625,155.25294494628906,115.63999938964844,92.38409423828125,18.899999618530273
2018-11-27,3820.719970703125,238.71116638183594,155.77716064453125,114.94999694824219,92.48865509033203,19.020000457763672
2018-11-28,4257.419921875,244.20767211914062,160.79058837890625,115.37999725341797,92.03831481933594,18.489999771118164
2018-11-29,4278.8466796875,243.67396545410156,160.266357421875,115.73999786376953,92.4001693725586,18.790000915527344
2018-11-30,4017.2685546875,245.1591796875,161.42913818359375,115.54000091552734,92.7459487915039,18.06999969482422
2018-12-03,3894.130859375,248.40550231933594,164.2504119873047,116.41000366210938,93.4045181274414,16.440000534057617
2018-12-04,3956.893798828125,240.35655212402344,157.95025634765625,117.12000274658203,94.96826171875,20.739999771118164
2018-12-06,3521.101806640625,239.9920196533203,159.06544494628906,117.13999938964844,95.2664794921875,21.190000534057617
2018-12-07,3419.937255859375,234.41552734375,153.81375122070312,118.08999633789062,95.44379425048828,23.229999542236328
2018-12-10,3502.656005859375,234.8602294921875,155.42453002929688,117.68000030517578,95.83875274658203,22.639999389648438
2018-12-11,3424.588134765625,234.91358947753906,155.93922424316406,117.54000091552734,95.82266235351562,21.760000228881836
2018-12-12,3486.9501953125,236.09640502929688,157.31175231933594,117.79000091552734,95.39546203613281,21.459999084472656
2018-12-13,3313.67724609375,236.01638793945312,157.35939025878906,117.52999877929688,95.16974639892578,20.649999618530273
2018-12-14,3242.48486328125,231.65841674804688,153.52780151367188,117.05999755859375,95.500244140625,21.6299991607666
2018-12-17,3545.86474609375,227.11363220214844,150.0489501953125,117.87000274658203,96.05640411376953,24.520000457763672
2018-12-18,3696.05908203125,226.8646240234375,150.9925079345703,118.1500015258789,96.63166809082031,25.579999923706055
2018-12-19,3745.95068359375,223.46713256835938,147.28492736816406,117.43000030517578,97.90824890136719,25.579999923706055
2018-12-20,4134.44140625,219.82955932617188,145.14988708496094,119.23999786376953,97.552734375,28.3799991607666
2018-12-21,3896.543701171875,215.32528686523438,140.65126037597656,118.72000122070312,97.53658294677734,30.110000610351562
